G,260,297,295,420,383,2,2,1
G,260,297,296,420,383,1,0,0
G,262,296,298,421,383,1,1,1
G,260,297,295,421,384,0,0,0
G,261,298,298,421,384,0,0,0
G,260,297,299,421,383,0,0,0
G,261,295,298,422,384,0,0,0
G,262,297,300,422,384,1,0,0
G,262,298,298,421,384,1,0,0
G,261,296,300,422,384,0,0,0
G,262,298,299,423,384,1,0,0
G,263,298,298,423,384,1,0,0
G,262,298,301,423,384,6,7,7
G,263,296,301,423,383,5,5,7
G,265,297,302,423,383,5,5,6
G,264,297,304,424,383,10,12,16
G,263,298,304,424,384,10,11,13
G,264,297,305,425,384,5,5,6
G,264,298,305,425,385,3,4,5
G,263,297,307,426,385,3,3,3
G,265,296,306,425,384,3,2,3
G,265,297,305,425,385,2,2,2
G,264,296,306,425,384,1,1,1
G,266,296,305,424,384,1,1,1
G,266,297,305,425,384,1,1,1
G,266,297,305,426,385,2,1,1
G,264,295,306,426,384,0,0,0
G,264,298,311,419,379,2,1,1
G,263,296,309,423,379,2,2,1
G,263,301,313,423,377,2,2,2
G,262,297,310,424,379,1,0,0
G,262,297,312,424,380,0,0,0
G,264,296,312,424,381,0,0,0
G,263,297,313,425,380,0,1,0
G,262,297,312,426,382,1,1,0
G,263,299,315,426,383,5,5,7
G,264,299,316,426,383,9,11,14
G,264,300,316,426,383,3,3,5
G,264,299,317,427,384,2,2,2
G,264,298,316,427,384,1,1,0
G,262,300,315,428,384,0,0,0
G,263,298,317,428,384,1,1,1
G,265,298,315,427,384,2,1,1
G,262,297,316,428,384,0,0,0
G,263,299,314,428,384,0,0,0
G,265,299,315,428,384,0,0,0
G,263,298,315,429,384,1,0,0
G,264,299,316,429,385,5,6,7
G,267,300,319,428,385,9,11,14
G,264,297,317,428,384,3,2,3
