O,293,301,313,290,329,0,0,0
O,294,302,311,290,329,0,0,0
O,294,302,311,292,330,1,2,3
O,295,302,315,293,331,12,13,17
O,295,303,315,295,330,8,9,13
O,295,302,314,293,330,5,5,6
O,295,302,315,295,331,3,3,3
O,296,302,316,296,331,2,2,2
O,296,301,314,296,329,0,0,0
O,296,301,313,295,330,0,0,0
O,295,302,312,295,331,0,0,0
O,295,301,313,295,331,3,5,6
O,297,303,315,294,331,12,13,18
O,296,303,313,294,335,0,0,0
O,297,303,316,292,332,12,14,18
O,296,303,314,293,331,10,10,14
O,296,303,314,293,332,5,5,7
O,295,303,315,293,331,2,2,2
O,295,303,315,296,331,2,2,2
O,296,303,314,295,329,0,0,0
O,295,303,314,293,331,0,0,0
O,295,303,313,294,331,0,0,0
O,294,303,314,295,331,4,6,7
O,295,304,315,292,332,12,14,18
O,296,303,315,295,330,9,10,14
O,296,303,315,295,331,4,3,5
O,294,303,315,295,330,2,2,3
O,295,303,315,296,330,2,2,2
O,294,301,315,295,331,0,0,0
O,293,303,315,296,331,0,0,0
O,294,303,314,295,330,0,0,0
O,294,302,315,296,330,6,8,10
O,294,303,316,297,330,12,13,18
O,295,303,316,296,330,10,11,15
O,294,303,316,298,330,6,6,8
O,294,302,317,298,331,2,2,3
O,293,303,317,297,330,2,2,2
O,293,303,317,297,330,1,0,0
O,290,302,315,297,331,0,0,0
O,290,303,316,297,330,0,0,0
O,290,303,314,296,331,0,0,0
O,290,304,315,297,332,7,10,12
O,290,303,318,298,331,12,13,18
O,288,303,317,297,331,9,9,12
O,284,302,317,296,332,7,7,9
O,287,303,317,295,330,3,3,3
O,285,302,315,298,331,2,2,2
O,285,302,316,298,331,0,0,0
O,284,302,316,298,326,0,0,0
O,285,302,317,298,326,0,0,0
