T,270,283,278,307,364,5,5,7
T,271,285,279,307,362,6,5,7
T,272,285,278,307,365,4,3,5
T,270,286,280,308,366,2,2,3
T,272,286,280,309,366,2,2,2
T,272,286,278,309,368,2,2,1
T,272,286,278,309,367,2,1,1
T,272,286,279,309,367,1,0,0
T,273,286,278,308,367,0,0,0
T,272,286,276,309,368,0,0,0
T,272,285,276,309,368,0,0,0
T,272,286,277,309,366,0,0,0
T,273,286,274,309,367,0,0,0
T,275,286,274,310,366,0,0,0
T,274,287,272,310,369,0,0,0
T,275,287,275,310,368,10,12,15
T,276,287,277,311,369,11,13,17
T,275,288,279,312,370,11,12,16
T,275,287,280,311,369,9,10,14
T,276,287,281,311,368,7,8,11
T,275,286,281,311,368,5,6,8
T,276,286,280,311,368,2,2,3
T,276,287,281,311,369,2,2,2
T,276,287,281,312,368,2,2,1
T,276,287,280,311,368,2,2,1
T,275,287,281,312,368,2,1,1
T,276,286,281,311,369,0,0,0
T,276,287,280,311,368,0,0,0
T,275,287,278,312,368,0,0,0
T,276,287,275,311,371,0,0,0
T,275,285,273,312,369,0,0,0
T,275,287,274,312,369,0,0,0
T,276,287,275,313,369,7,9,12
T,277,289,278,314,369,11,13,17
T,278,289,279,314,368,10,12,16
T,278,289,281,313,369,10,10,15
T,278,287,282,313,369,8,9,12
T,276,288,282,313,370,7,8,11
T,277,286,284,315,369,6,6,9
T,276,288,284,313,368,3,3,4
T,276,288,282,314,369,2,2,3
T,276,288,282,314,370,2,2,2
T,278,288,283,313,369,2,2,2
T,277,287,281,314,369,1,1,1
T,276,287,281,314,370,1,0,0
T,276,287,280,314,368,0,0,0
T,276,288,280,315,369,0,0,0
T,277,288,279,314,368,0,0,0
T,277,287,277,315,371,0,0,0
T,277,287,276,315,370,0,0,0
