W,285,476,482,477,337,2,2,2
W,282,475,481,476,336,0,0,0
W,281,474,481,477,338,0,0,0
W,280,474,482,477,340,1,2,4
W,280,474,483,478,341,12,14,19
W,279,474,482,477,341,11,12,15
W,287,472,476,474,339,8,8,10
W,289,474,484,475,339,3,3,3
W,290,474,486,476,340,2,2,1
W,285,473,486,475,341,0,0,0
W,285,472,487,475,342,0,0,0
W,286,473,487,476,341,0,0,0
W,288,473,487,476,341,13,14,18
W,288,473,488,476,342,10,11,15
W,286,472,488,476,339,7,7,10
W,286,472,488,475,342,3,2,3
W,285,472,488,476,342,2,2,2
W,283,472,489,475,342,0,0,0
W,286,470,487,476,346,0,0,0
W,288,470,487,477,345,0,0,0
W,288,470,488,476,346,13,15,19
W,289,472,486,477,346,11,12,16
W,289,469,488,476,347,7,8,11
W,288,469,488,476,346,3,3,4
W,288,469,488,475,345,2,2,2
W,286,467,487,475,345,0,0,0
W,285,467,487,475,346,0,0,0
W,283,467,488,475,345,0,0,0
W,283,467,490,476,345,12,15,18
W,282,466,489,475,345,12,14,19
W,282,466,490,475,343,7,8,11
W,281,466,490,475,345,3,3,3
W,284,466,489,475,345,3,2,3
W,283,466,489,475,345,0,0,0
W,281,465,489,474,344,0,0,0
W,282,465,489,474,343,0,0,0
W,282,465,490,476,344,7,9,11
W,283,465,490,475,346,11,12,17
W,284,465,489,474,345,8,8,11
W,286,466,490,475,344,3,3,4
W,284,466,490,474,346,3,2,2
W,283,466,489,474,346,0,0,0
W,284,468,489,474,344,0,0,0
W,284,464,490,476,345,0,0,0
W,284,464,489,475,347,12,14,17
W,285,463,490,475,346,11,12,16
W,286,464,490,475,344,7,8,11
W,286,463,490,475,347,3,3,3
W,288,463,490,474,347,2,2,2
W,285,463,490,474,344,0,0,0
