X,272,262,252,338,319,2,2,3
X,274,262,253,339,319,2,1,1
X,272,262,251,339,319,1,1,0
X,271,262,251,338,319,0,0,0
X,273,262,251,339,318,0,0,0
X,272,262,250,338,316,0,0,0
X,273,263,251,339,316,2,2,4
X,273,264,254,341,318,15,17,22
X,273,263,255,341,318,15,17,22
X,272,264,258,340,317,10,11,15
X,275,264,258,340,317,7,7,10
X,273,264,258,339,316,2,2,2
X,274,266,260,341,317,1,1,1
X,273,265,257,340,317,1,0,0
X,275,263,258,342,315,0,0,0
X,274,264,257,342,315,0,0,0
X,274,264,256,343,317,0,0,0
X,273,263,254,345,316,0,0,0
X,275,265,255,345,317,6,9,12
X,275,266,261,345,318,16,18,24
X,275,265,264,344,318,14,15,20
X,275,266,265,345,318,9,9,12
X,277,266,264,346,319,4,3,4
X,276,267,265,346,320,2,1,1
X,276,267,265,343,320,1,1,0
X,274,266,264,346,320,0,0,0
X,276,267,261,344,319,0,0,0
X,275,265,260,345,320,0,0,0
X,276,267,262,344,319,0,0,0
X,276,267,258,343,319,2,2,2
X,277,269,264,344,319,16,19,24
X,276,269,266,343,319,15,17,23
X,276,269,269,343,319,12,13,19
X,276,268,269,344,320,10,11,15
X,276,268,270,343,319,5,4,5
X,276,268,268,342,320,1,1,1
X,277,269,270,340,319,2,1,1
X,276,269,268,343,319,1,1,0
X,275,268,266,340,321,0,0,0
X,277,268,265,337,320,0,0,0
X,276,269,263,339,318,0,0,0
X,276,269,260,339,320,0,0,0
X,276,269,259,340,319,0,0,0
X,277,269,261,340,319,2,2,2
X,278,269,262,341,320,11,15,20
X,278,269,266,340,321,15,18,23
X,279,270,269,340,321,15,16,22
X,277,269,270,341,322,10,10,14
X,275,270,272,341,320,7,8,11
X,278,270,272,341,320,5,5,6
