Y,419,288,281,253,392,14,17,22
Y,418,289,283,256,392,12,13,19
Y,417,289,284,257,393,10,11,15
Y,417,288,285,258,394,7,7,9
Y,414,289,285,259,395,6,6,8
Y,413,289,287,259,393,1,1,1
Y,413,288,286,261,395,1,1,1
Y,411,289,285,262,395,1,1,0
Y,411,288,286,263,395,1,1,0
Y,410,288,284,263,394,0,0,0
Y,410,288,285,264,393,0,0,0
Y,409,288,283,265,394,0,0,0
Y,408,287,279,264,394,0,0,0
Y,408,289,278,266,393,0,0,0
Y,409,289,275,266,394,0,0,0
Y,408,289,276,267,394,3,4,4
Y,408,289,279,268,396,15,19,24
Y,407,290,282,268,397,16,19,25
Y,407,290,282,268,397,15,17,23
Y,407,288,286,268,398,12,13,18
Y,407,289,288,268,397,9,9,13
Y,406,290,287,268,398,6,6,8
Y,406,288,288,267,397,2,2,2
Y,405,288,286,268,397,1,1,1
Y,404,287,286,269,398,1,1,0
Y,404,290,286,269,397,0,0,0
Y,405,287,283,270,397,0,0,0
Y,404,288,282,271,397,0,0,0
Y,404,289,279,270,396,0,0,0
Y,404,287,276,271,396,0,0,0
Y,403,288,276,271,397,1,1,1
Y,403,290,280,272,398,11,15,20
Y,403,288,285,272,398,15,18,24
Y,404,290,286,272,398,14,16,21
Y,403,290,288,273,399,10,11,15
Y,403,288,288,272,399,8,8,11
Y,402,288,289,273,399,7,6,9
Y,402,288,287,273,400,1,0,1
Y,403,288,287,272,396,1,1,0
Y,403,290,288,273,400,1,1,0
Y,402,288,288,273,399,1,1,0
Y,402,288,286,273,399,0,0,0
Y,402,289,283,273,398,0,0,0
Y,402,288,281,274,399,0,0,0
Y,402,289,278,274,398,0,0,0
Y,401,289,279,273,397,0,0,0
Y,401,289,278,275,398,1,2,2
Y,401,289,279,275,398,3,6,8
Y,400,289,283,277,401,16,19,25
Y,400,290,283,277,401,16,18,24
